original_smiles,fragment_smiles,fragment
COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OC,*[C@H](C)c1cccc(-c2cn[nH]c2)c1,*[C@H](C)c1cccc(-c2cn[nH]c2)c1
COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OC,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1nc(C)nc2cc(OC)c(OC)cc12
COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OC,*c1cn[nH]c1,*c1cn[nH]c1
COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OC,*c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,*c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*c1nccs1,*c1nccs1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*S(=O)(=O)c1ccc(OC)cc1,*S(=O)(=O)c1ccc(OC)cc1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*Nc1nccs1,*Nc1nccs1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*c1nccs1,*c1nccs1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*S(=O)(=O)c1ccc(OC)cc1,*S(=O)(=O)c1ccc(OC)cc1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*Nc1nccs1,*Nc1nccs1
Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,*[C@H](C)c1cccc(C#N)c1C,*[C@H](C)c1cccc(C#N)c1C
Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,*c1nnc(C)c2cnc(N3CCOCC3)cc12,*c1nnc(C)c2cnc(N3CCOCC3)cc12
Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,*N1CCOCC1,*N1CCOCC1
Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,*c1cc2c(N[C@H](C)c3cccc(C#N)c3C)nnc(C)c2cn1,*c1cc2c(N[C@H](C)c3cccc(C#N)c3C)nnc(C)c2cn1
COc1cc2nc(C)nc(N[C@H](C)c3cccc(C(F)(F)F)c3)c2cc1OC,*[C@H](C)c1cccc(C(F)(F)F)c1,*[C@H](C)c1cccc(C(F)(F)F)c1
COc1cc2nc(C)nc(N[C@H](C)c3cccc(C(F)(F)F)c3)c2cc1OC,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1nc(C)nc2cc(OC)c(OC)cc12
Cc1c([C@@H](C)Nc2nnc(C)c3ccc(N4CCNCC4)cc23)cccc1C(F)(F)F,*[C@H](C)c1cccc(C(F)(F)F)c1C,*[C@H](C)c1cccc(C(F)(F)F)c1C
Cc1c([C@@H](C)Nc2nnc(C)c3ccc(N4CCNCC4)cc23)cccc1C(F)(F)F,*c1nnc(C)c2ccc(N3CCNCC3)cc12,*c1nnc(C)c2ccc(N3CCNCC3)cc12
Cc1c([C@@H](C)Nc2nnc(C)c3ccc(N4CCNCC4)cc23)cccc1C(F)(F)F,*N1CCNCC1,*N1CCNCC1
Cc1c([C@@H](C)Nc2nnc(C)c3ccc(N4CCNCC4)cc23)cccc1C(F)(F)F,*c1ccc2c(C)nnc(N[C@H](C)c3cccc(C(F)(F)F)c3C)c2c1,*c1ccc2c(C)nnc(N[C@H](C)c3cccc(C(F)(F)F)c3C)c2c1
COc1cc2ncnc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,*[C@H](C)c1cccc2ccccc12,*[C@H](C)c1cccc2ccccc12
COc1cc2ncnc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,*c1ncnc2cc(OC)c(OC)cc12,*c1ncnc2cc(OC)c(OC)cc12
COc1cc2nc(C)nc(N[C@H](C)c3ccccc3)c2cc1OC,*[C@H](C)c1ccccc1,*[C@H](C)c1ccccc1
COc1cc2nc(C)nc(N[C@H](C)c3ccccc3)c2cc1OC,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1nc(C)nc2cc(OC)c(OC)cc12
CCCNS(=O)(=O)c1ccc(F)cc1C,*NCCC,*NCCC
CCCNS(=O)(=O)c1ccc(F)cc1C,*S(=O)(=O)c1ccc(F)cc1C,*S(=O)(=O)c1ccc(F)cc1C
CCCNS(=O)(=O)c1ccc(F)cc1C,*NCCC,*NCCC
CCCNS(=O)(=O)c1ccc(F)cc1C,*S(=O)(=O)c1ccc(F)cc1C,*S(=O)(=O)c1ccc(F)cc1C
COc1cc2nc(C)nc(N[C@H](C)c3ccc(-c4ccccc4CO)s3)c2cc1OC,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1nc(C)nc2cc(OC)c(OC)cc12
COc1cc2nc(C)nc(N[C@H](C)c3ccc(-c4ccccc4CO)s3)c2cc1OC,*[C@H](C)c1ccc(-c2ccccc2CO)s1,*[C@H](C)c1ccc(-c2ccccc2CO)s1
COc1cc2nc(C)nc(N[C@H](C)c3ccc(-c4ccccc4CO)s3)c2cc1OC,*c1ccccc1CO,*c1ccccc1CO
COc1cc2nc(C)nc(N[C@H](C)c3ccc(-c4ccccc4CO)s3)c2cc1OC,*c1ccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,*c1ccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1
COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OC,*[C@H](C)c1ccccc1,*[C@H](C)c1ccccc1
COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OC,*c1ncnc2cc(OC)c(OC)cc12,*c1ncnc2cc(OC)c(OC)cc12
C[C@H](Cc1nc(=O)c2cnn(-c3ccccc3Cl)c2[nH]1)C(F)(F)F,*c1ccccc1Cl,*c1ccccc1Cl
C[C@H](Cc1nc(=O)c2cnn(-c3ccccc3Cl)c2[nH]1)C(F)(F)F,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21
O=c1c2cc(-c3ccnc4ccccc34)ccc2ncn1-c1ccc(N2CCOCC2)cc1,*c1ccc(N2CCOCC2)cc1,*c1ccc(N2CCOCC2)cc1
O=c1c2cc(-c3ccnc4ccccc34)ccc2ncn1-c1ccc(N2CCOCC2)cc1,*n1cnc2ccc(-c3ccnc4ccccc34)cc2c1=O,*n1cnc2ccc(-c3ccnc4ccccc34)cc2c1=O
O=c1c2cc(-c3ccnc4ccccc34)ccc2ncn1-c1ccc(N2CCOCC2)cc1,*N1CCOCC1,*N1CCOCC1
O=c1c2cc(-c3ccnc4ccccc34)ccc2ncn1-c1ccc(N2CCOCC2)cc1,*c1ccc(-n2cnc3ccc(-c4ccnc5ccccc45)cc3c2=O)cc1,*c1ccc(-n2cnc3ccc(-c4ccnc5ccccc45)cc3c2=O)cc1
O=c1c2cc(-c3ccnc4ccccc34)ccc2ncn1-c1ccc(N2CCOCC2)cc1,*c1ccnc2ccccc12,*c1ccnc2ccccc12
O=c1c2cc(-c3ccnc4ccccc34)ccc2ncn1-c1ccc(N2CCOCC2)cc1,*c1ccc2ncn(-c3ccc(N4CCOCC4)cc3)c(=O)c2c1,*c1ccc2ncn(-c3ccc(N4CCOCC4)cc3)c(=O)c2c1
O=C(O)C(O)(c1ccccc1)c1ccccc1,*O,*O
O=C(O)C(O)(c1ccccc1)c1ccccc1,*C(=O)C(O)(c1ccccc1)c1ccccc1,*C(=O)C(O)(c1ccccc1)c1ccccc1
C[C@@](O)(C(=O)O)c1ccccc1,*O,*O
C[C@@](O)(C(=O)O)c1ccccc1,*C(=O)[C@@](C)(O)c1ccccc1,*C(=O)[C@@](C)(O)c1ccccc1
C[C@@](O)(C(=O)O)c1ccccc1,*O,*O
C[C@@](O)(C(=O)O)c1ccccc1,*C(=O)[C@@](C)(O)c1ccccc1,*C(=O)[C@@](C)(O)c1ccccc1
C[C@@](O)(C(=O)O)c1ccccc1,*O,*O
C[C@@](O)(C(=O)O)c1ccccc1,*C(=O)[C@@](C)(O)c1ccccc1,*C(=O)[C@@](C)(O)c1ccccc1
Nc1ncccc1OCc1cccc2ccccc12,*c1cccnc1N,*c1cccnc1N
Nc1ncccc1OCc1cccc2ccccc12,*Cc1cccc2ccccc12,*Cc1cccc2ccccc12
O=C(NO)c1ccccc1,*NO,*NO
O=C(NO)c1ccccc1,*C(=O)c1ccccc1,*C(=O)c1ccccc1
O=NN(O)c1ccccc1,*O,*O
O=NN(O)c1ccccc1,*N=O,*N=O
O=NN(O)c1ccccc1,*c1ccccc1,*c1ccccc1
COc1ccc2c3ccnc(C)c3n(CCCC(N)=O)c2c1,*CCCC(N)=O,*CCCC(N)=O
COc1ccc2c3ccnc(C)c3n(CCCC(N)=O)c2c1,*n1c2cc(OC)ccc2c2ccnc(C)c21,*n1c2cc(OC)ccc2c2ccnc(C)c21
N#CC(=Cc1ccc(O)cc1)C(=O)NCCN1CCOCC1,*NCCN1CCOCC1,*NCCN1CCOCC1
N#CC(=Cc1ccc(O)cc1)C(=O)NCCN1CCOCC1,*C(=O)C(C#N)=Cc1ccc(O)cc1,*C(=O)C(C#N)=Cc1ccc(O)cc1
N#CC(=Cc1ccc(O)cc1)C(=O)NCCN1CCOCC1,*N1CCOCC1,*N1CCOCC1
N#CC(=Cc1ccc(O)cc1)C(=O)NCCN1CCOCC1,*CCNC(=O)C(C#N)=Cc1ccc(O)cc1,*CCNC(=O)C(C#N)=Cc1ccc(O)cc1
N#CC(=Cc1ccc(O)cc1)C(=O)NCCN1CCOCC1,*Cc1ccc(O)cc1,*Cc1ccc(O)cc1
N#CC(=Cc1ccc(O)cc1)C(=O)NCCN1CCOCC1,*C(C#N)C(=O)NCCN1CCOCC1,*C(C#N)C(=O)NCCN1CCOCC1
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*C(=O)CN,*C(=O)CN
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*NC1CCN(Cc2c[nH]c3ccccc23)CC1,*NC1CCN(Cc2c[nH]c3ccccc23)CC1
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*Cc1c[nH]c2ccccc12,*Cc1c[nH]c2ccccc12
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*N1CCC(NC(=O)CN)CC1,*N1CCC(NC(=O)CN)CC1
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*C(=O)CN,*C(=O)CN
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*NC1CCN(Cc2c[nH]c3ccccc23)CC1,*NC1CCN(Cc2c[nH]c3ccccc23)CC1
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*Cc1c[nH]c2ccccc12,*Cc1c[nH]c2ccccc12
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*N1CCC(NC(=O)CN)CC1,*N1CCC(NC(=O)CN)CC1
Cc1c(COc2ccc(F)c(F)c2F)oc2cccc(OCCCNCc3cccnc3)c12,*Cc1cccnc1,*Cc1cccnc1
Cc1c(COc2ccc(F)c(F)c2F)oc2cccc(OCCCNCc3cccnc3)c12,*CCCOc1cccc2oc(COc3ccc(F)c(F)c3F)c(C)c12,*CCCOc1cccc2oc(COc3ccc(F)c(F)c3F)c(C)c12
Cc1c(COc2ccc(F)c(F)c2F)oc2cccc(OCCCNCc3cccnc3)c12,*c1ccc(F)c(F)c1F,*c1ccc(F)c(F)c1F
Cc1c(COc2ccc(F)c(F)c2F)oc2cccc(OCCCNCc3cccnc3)c12,*Cc1oc2cccc(OCCCNCc3cccnc3)c2c1C,*Cc1oc2cccc(OCCCNCc3cccnc3)c2c1C
Cc1c(COc2ccc(F)c(F)c2F)oc2cccc(OCCCNCc3cccnc3)c12,*CCCNCc1cccnc1,*CCCNCc1cccnc1
Cc1c(COc2ccc(F)c(F)c2F)oc2cccc(OCCCNCc3cccnc3)c12,*c1cccc2oc(COc3ccc(F)c(F)c3F)c(C)c12,*c1cccc2oc(COc3ccc(F)c(F)c3F)c(C)c12
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](OCCC(CO)CO)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,*CCC(CO)CO,*CCC(CO)CO
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](OCCC(CO)CO)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,*[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4C[C@@H]5O[C@]6(CC[C@@H](C)CO6)[C@@H](C)[C@@H]5[C@@]4(C)CC[C@@H]32)C1,*[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4C[C@@H]5O[C@]6(CC[C@@H](C)CO6)[C@@H](C)[C@@H]5[C@@]4(C)CC[C@@H]32)C1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*[C@H](C)c1ccc(Cl)cc1,*[C@H](C)c1ccc(Cl)cc1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*C1CCCC1,*C1CCCC1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21
C[C@H](NC(=O)O)C(=O)O,*C(=O)O,*C(=O)O
C[C@H](NC(=O)O)C(=O)O,*N[C@@H](C)C(=O)O,*N[C@@H](C)C(=O)O
C[C@H](NC(=O)O)C(=O)O,*O,*O
C[C@H](NC(=O)O)C(=O)O,*C(=O)N[C@@H](C)C(=O)O,*C(=O)N[C@@H](C)C(=O)O
C[C@H](NC(=O)O)C(=O)O,*C(=O)[C@H](C)NC(=O)O,*C(=O)[C@H](C)NC(=O)O
CC[C@@H](Cc1ccc(OC)c(CNC(=O)c2ccc3ccc4cccc5ccc2c3c45)c1)C(=O)O,*NCc1cc(C[C@H](CC)C(=O)O)ccc1OC,*NCc1cc(C[C@H](CC)C(=O)O)ccc1OC
CC[C@@H](Cc1ccc(OC)c(CNC(=O)c2ccc3ccc4cccc5ccc2c3c45)c1)C(=O)O,*C(=O)c1ccc2ccc3cccc4ccc1c2c34,*C(=O)c1ccc2ccc3cccc4ccc1c2c34
CC[C@@H](Cc1ccc(OC)c(CNC(=O)c2ccc3ccc4cccc5ccc2c3c45)c1)C(=O)O,*O,*O
CC[C@@H](Cc1ccc(OC)c(CNC(=O)c2ccc3ccc4cccc5ccc2c3c45)c1)C(=O)O,*C(=O)[C@@H](CC)Cc1ccc(OC)c(CNC(=O)c2ccc3ccc4cccc5ccc2c3c45)c1,*C(=O)[C@@H](CC)Cc1ccc(OC)c(CNC(=O)c2ccc3ccc4cccc5ccc2c3c45)c1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*c1ccc(CN2CCN(CC)CC2)cn1,*c1ccc(CN2CCN(CC)CC2)cn1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*c1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,*c1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*N1CCN(CC)CC1,*N1CCN(CC)CC1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*Cc1ccc(Nc2ncc(F)c(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)nc1,*Cc1ccc(Nc2ncc(F)c(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)nc1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*C(C)C,*C(C)C
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*n1c(C)nc2c(F)cc(-c3nc(Nc4ccc(CN5CCN(CC)CC5)cn4)ncc3F)cc21,*n1c(C)nc2c(F)cc(-c3nc(Nc4ccc(CN5CCN(CC)CC5)cn4)ncc3F)cc21
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*c1cc(F)c2nc(C)n(C(C)C)c2c1,*c1cc(F)c2nc(C)n(C(C)C)c2c1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*c1nc(Nc2ccc(CN3CCN(CC)CC3)cn2)ncc1F,*c1nc(Nc2ccc(CN3CCN(CC)CC3)cn2)ncc1F
C[C@H](Cc1nc(=O)c2cnn(-c3ccccc3Cl)c2[nH]1)C(F)(F)F,*c1ccccc1Cl,*c1ccccc1Cl
C[C@H](Cc1nc(=O)c2cnn(-c3ccccc3Cl)c2[nH]1)C(F)(F)F,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21
COc1cc(-c2cc(-c3cccc(O)c3)cnc2N)cc(OC)c1OC,*c1cc(OC)c(OC)c(OC)c1,*c1cc(OC)c(OC)c(OC)c1
COc1cc(-c2cc(-c3cccc(O)c3)cnc2N)cc(OC)c1OC,*c1cc(-c2cccc(O)c2)cnc1N,*c1cc(-c2cccc(O)c2)cnc1N
COc1cc(-c2cc(-c3cccc(O)c3)cnc2N)cc(OC)c1OC,*c1cccc(O)c1,*c1cccc(O)c1
COc1cc(-c2cc(-c3cccc(O)c3)cnc2N)cc(OC)c1OC,*c1cnc(N)c(-c2cc(OC)c(OC)c(OC)c2)c1,*c1cnc(N)c(-c2cc(OC)c(OC)c(OC)c2)c1
O=c1[nH]c(Cc2ccccc2)nc2c1cnn2C1CCCC1,*C1CCCC1,*C1CCCC1
O=c1[nH]c(Cc2ccccc2)nc2c1cnn2C1CCCC1,*n1ncc2c(=O)[nH]c(Cc3ccccc3)nc21,*n1ncc2c(=O)[nH]c(Cc3ccccc3)nc21
OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,*[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,*[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,*n1cnc2c(O)ncnc21,*n1cnc2c(O)ncnc21
C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(Oc2ccccc2)C1,*C1CCCC1,*C1CCCC1
C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(Oc2ccccc2)C1,*n1ncc2c(=O)[nH]c([C@@H](C)N3CC(Oc4ccccc4)C3)nc21,*n1ncc2c(=O)[nH]c([C@@H](C)N3CC(Oc4ccccc4)C3)nc21
C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(Oc2ccccc2)C1,*N1CC(Oc2ccccc2)C1,*N1CC(Oc2ccccc2)C1
C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(Oc2ccccc2)C1,*[C@H](C)c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*[C@H](C)c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(Oc2ccccc2)C1,*c1ccccc1,*c1ccccc1
C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(Oc2ccccc2)C1,*C1CN([C@H](C)c2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1,*C1CN([C@H](C)c2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*C(=O)C(C)C,*C(=O)C(C)C
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*N[C@@H](C)c1ccccc1,*N[C@@H](C)c1ccccc1
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C(C)C)nc4c3)cc12,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C(C)C)nc4c3)cc12
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*c1ccn2nc(NC(=O)C(C)C)nc2c1,*c1ccn2nc(NC(=O)C(C)C)nc2c1
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*c1ccc2c(c1)c(C(=O)N[C@@H](C)c1ccccc1)cn2C,*c1ccc2c(c1)c(C(=O)N[C@@H](C)c1ccccc1)cn2C
CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)S1,*C1=NCC(C)(C)S1,*C1=NCC(C)(C)S1
CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)S1,*N1CCN(c2ncnc3sc(CC(F)(F)F)cc23)CC1,*N1CCN(c2ncnc3sc(CC(F)(F)F)cc23)CC1
CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)S1,*N1CCN(C2=NCC(C)(C)S2)CC1,*N1CCN(C2=NCC(C)(C)S2)CC1
CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)S1,*c1ncnc2sc(CC(F)(F)F)cc12,*c1ncnc2sc(CC(F)(F)F)cc12
CN1CCN(CCNc2cc(F)c3c(=O)c4c(-c5nccs5)[nH]c(Cc5ccc6c(c5)OCO6)c4oc3c2)CC1,*CCN1CCN(C)CC1,*CCN1CCN(C)CC1
CN1CCN(CCNc2cc(F)c3c(=O)c4c(-c5nccs5)[nH]c(Cc5ccc6c(c5)OCO6)c4oc3c2)CC1,*c1cc(F)c2c(=O)c3c(-c4nccs4)[nH]c(Cc4ccc5c(c4)OCO5)c3oc2c1,*c1cc(F)c2c(=O)c3c(-c4nccs4)[nH]c(Cc4ccc5c(c4)OCO5)c3oc2c1
CN1CCN(CCNc2cc(F)c3c(=O)c4c(-c5nccs5)[nH]c(Cc5ccc6c(c5)OCO6)c4oc3c2)CC1,*N1CCN(C)CC1,*N1CCN(C)CC1
CN1CCN(CCNc2cc(F)c3c(=O)c4c(-c5nccs5)[nH]c(Cc5ccc6c(c5)OCO6)c4oc3c2)CC1,*CCNc1cc(F)c2c(=O)c3c(-c4nccs4)[nH]c(Cc4ccc5c(c4)OCO5)c3oc2c1,*CCNc1cc(F)c2c(=O)c3c(-c4nccs4)[nH]c(Cc4ccc5c(c4)OCO5)c3oc2c1
CN1CCN(CCNc2cc(F)c3c(=O)c4c(-c5nccs5)[nH]c(Cc5ccc6c(c5)OCO6)c4oc3c2)CC1,*c1nccs1,*c1nccs1
CN1CCN(CCNc2cc(F)c3c(=O)c4c(-c5nccs5)[nH]c(Cc5ccc6c(c5)OCO6)c4oc3c2)CC1,*c1[nH]c(Cc2ccc3c(c2)OCO3)c2oc3cc(NCCN4CCN(C)CC4)cc(F)c3c(=O)c12,*c1[nH]c(Cc2ccc3c(c2)OCO3)c2oc3cc(NCCN4CCN(C)CC4)cc(F)c3c(=O)c12
CC(=O)c1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,*C1CCOCC1,*C1CCOCC1
CC(=O)c1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,*c1ccc2ncc(-c3cccc(C(C)=O)c3)n2n1,*c1ccc2ncc(-c3cccc(C(C)=O)c3)n2n1
CC(=O)c1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,*c1cccc(C(C)=O)c1,*c1cccc(C(C)=O)c1
CC(=O)c1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,*c1cnc2ccc(NC3CCOCC3)nn12,*c1cnc2ccc(NC3CCOCC3)nn12
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*N[C@@H](C)c1cccc(F)c1,*N[C@@H](C)c1cccc(F)c1
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*C(=O)C1CC1,*C(=O)C1CC1
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3cccc(F)c3)cn4C)ccn2n1,*Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3cccc(F)c3)cn4C)ccn2n1
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*c1ccn2nc(NC(=O)C3CC3)nc2c1,*c1ccn2nc(NC(=O)C3CC3)nc2c1
C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12)c1cccc(F)c1,*c1ccc2c(c1)c(C(=O)N[C@@H](C)c1cccc(F)c1)cn2C,*c1ccc2c(c1)c(C(=O)N[C@@H](C)c1cccc(F)c1)cn2C
COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2)cc(OC)c1OC,*N1CCNCC1,*N1CCNCC1
COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2)cc(OC)c1OC,*c1ccc(-c2cncc(-c3cc(OC)c(OC)c(OC)c3)c2)cc1,*c1ccc(-c2cncc(-c3cc(OC)c(OC)c(OC)c3)c2)cc1
COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2)cc(OC)c1OC,*c1cc(OC)c(OC)c(OC)c1,*c1cc(OC)c(OC)c(OC)c1
