original_smiles,fragment_smiles,fragment
COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OC,*[C@H](C)c1cccc(-c2cn[nH]c2)c1,*[C@H](C)c1cccc(-c2cn[nH]c2)c1
COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OC,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1nc(C)nc2cc(OC)c(OC)cc12
COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OC,*c1cn[nH]c1,*c1cn[nH]c1
COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OC,*c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,*c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*c1nccs1,*c1nccs1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*S(=O)(=O)c1ccc(OC)cc1,*S(=O)(=O)c1ccc(OC)cc1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*Nc1nccs1,*Nc1nccs1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*c1nccs1,*c1nccs1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*S(=O)(=O)c1ccc(OC)cc1,*S(=O)(=O)c1ccc(OC)cc1
COc1ccc(S(=O)(=O)Nc2nccs2)cc1,*Nc1nccs1,*Nc1nccs1
COc1cc2nc(C)nc(N[C@H](C)c3cccc(C(F)(F)F)c3)c2cc1OC,*[C@H](C)c1cccc(C(F)(F)F)c1,*[C@H](C)c1cccc(C(F)(F)F)c1
COc1cc2nc(C)nc(N[C@H](C)c3cccc(C(F)(F)F)c3)c2cc1OC,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1nc(C)nc2cc(OC)c(OC)cc12
Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,*[C@H](C)c1cccc(C#N)c1C,*[C@H](C)c1cccc(C#N)c1C
Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,*c1nnc(C)c2cnc(N3CCOCC3)cc12,*c1nnc(C)c2cnc(N3CCOCC3)cc12
Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,*N1CCOCC1,*N1CCOCC1
Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,*c1cc2c(N[C@H](C)c3cccc(C#N)c3C)nnc(C)c2cn1,*c1cc2c(N[C@H](C)c3cccc(C#N)c3C)nnc(C)c2cn1
Cc1c([C@@H](C)Nc2nnc(C)c3ccc(N4CCNCC4)cc23)cccc1C(F)(F)F,*[C@H](C)c1cccc(C(F)(F)F)c1C,*[C@H](C)c1cccc(C(F)(F)F)c1C
Cc1c([C@@H](C)Nc2nnc(C)c3ccc(N4CCNCC4)cc23)cccc1C(F)(F)F,*c1nnc(C)c2ccc(N3CCNCC3)cc12,*c1nnc(C)c2ccc(N3CCNCC3)cc12
Cc1c([C@@H](C)Nc2nnc(C)c3ccc(N4CCNCC4)cc23)cccc1C(F)(F)F,*N1CCNCC1,*N1CCNCC1
Cc1c([C@@H](C)Nc2nnc(C)c3ccc(N4CCNCC4)cc23)cccc1C(F)(F)F,*c1ccc2c(C)nnc(N[C@H](C)c3cccc(C(F)(F)F)c3C)c2c1,*c1ccc2c(C)nnc(N[C@H](C)c3cccc(C(F)(F)F)c3C)c2c1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*[C@H](C)c1ccc(Cl)cc1,*[C@H](C)c1ccc(Cl)cc1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*C1CCCC1,*C1CCCC1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](OCCC(CO)CO)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,*CCC(CO)CO,*CCC(CO)CO
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](OCCC(CO)CO)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,*[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4C[C@@H]5O[C@]6(CC[C@@H](C)CO6)[C@@H](C)[C@@H]5[C@@]4(C)CC[C@@H]32)C1,*[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4C[C@@H]5O[C@]6(CC[C@@H](C)CO6)[C@@H](C)[C@@H]5[C@@]4(C)CC[C@@H]32)C1
COc1cc2nc(C)nc(N[C@H](C)c3ccccc3)c2cc1OC,*[C@H](C)c1ccccc1,*[C@H](C)c1ccccc1
COc1cc2nc(C)nc(N[C@H](C)c3ccccc3)c2cc1OC,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1nc(C)nc2cc(OC)c(OC)cc12
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*c1ccc(CN2CCN(CC)CC2)cn1,*c1ccc(CN2CCN(CC)CC2)cn1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*c1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,*c1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*N1CCN(CC)CC1,*N1CCN(CC)CC1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*Cc1ccc(Nc2ncc(F)c(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)nc1,*Cc1ccc(Nc2ncc(F)c(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)nc1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*C(C)C,*C(C)C
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*n1c(C)nc2c(F)cc(-c3nc(Nc4ccc(CN5CCN(CC)CC5)cn4)ncc3F)cc21,*n1c(C)nc2c(F)cc(-c3nc(Nc4ccc(CN5CCN(CC)CC5)cn4)ncc3F)cc21
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*c1cc(F)c2nc(C)n(C(C)C)c2c1,*c1cc(F)c2nc(C)n(C(C)C)c2c1
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,*c1nc(Nc2ccc(CN3CCN(CC)CC3)cn2)ncc1F,*c1nc(Nc2ccc(CN3CCN(CC)CC3)cn2)ncc1F
C[C@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*[C@@H](C)c1ccc(Cl)cc1,*[C@@H](C)c1ccc(Cl)cc1
C[C@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
C[C@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*C1CCCC1,*C1CCCC1
C[C@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*n1ncc2c(=O)[nH]c(N[C@@H](C)c3ccc(Cl)cc3)nc21,*n1ncc2c(=O)[nH]c(N[C@@H](C)c3ccc(Cl)cc3)nc21
C[C@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*[C@@H](C)c1ccc(Cl)cc1,*[C@@H](C)c1ccc(Cl)cc1
C[C@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
C[C@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*C1CCCC1,*C1CCCC1
C[C@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*n1ncc2c(=O)[nH]c(N[C@@H](C)c3ccc(Cl)cc3)nc21,*n1ncc2c(=O)[nH]c(N[C@@H](C)c3ccc(Cl)cc3)nc21
COc1cc2ncnc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,*[C@H](C)c1cccc2ccccc12,*[C@H](C)c1cccc2ccccc12
COc1cc2ncnc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,*c1ncnc2cc(OC)c(OC)cc12,*c1ncnc2cc(OC)c(OC)cc12
COc1ccc2c3ccnc(C)c3n(CCCC(N)=O)c2c1,*CCCC(N)=O,*CCCC(N)=O
COc1ccc2c3ccnc(C)c3n(CCCC(N)=O)c2c1,*n1c2cc(OC)ccc2c2ccnc(C)c21,*n1c2cc(OC)ccc2c2ccnc(C)c21
COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OC,*[C@H](C)c1ccccc1,*[C@H](C)c1ccccc1
COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OC,*c1ncnc2cc(OC)c(OC)cc12,*c1ncnc2cc(OC)c(OC)cc12
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*C(=O)CN,*C(=O)CN
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*NC1CCN(Cc2c[nH]c3ccccc23)CC1,*NC1CCN(Cc2c[nH]c3ccccc23)CC1
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*Cc1c[nH]c2ccccc12,*Cc1c[nH]c2ccccc12
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*N1CCC(NC(=O)CN)CC1,*N1CCC(NC(=O)CN)CC1
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*C(=O)CN,*C(=O)CN
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*NC1CCN(Cc2c[nH]c3ccccc23)CC1,*NC1CCN(Cc2c[nH]c3ccccc23)CC1
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*Cc1c[nH]c2ccccc12,*Cc1c[nH]c2ccccc12
NCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,*N1CCC(NC(=O)CN)CC1,*N1CCC(NC(=O)CN)CC1
OCCN(CCO)C(CO)(CO)CO,*CCO,*CCO
OCCN(CCO)C(CO)(CO)CO,*C(CO)(CO)CO,*C(CO)(CO)CO
CCCNS(=O)(=O)c1ccc(F)cc1C,*NCCC,*NCCC
CCCNS(=O)(=O)c1ccc(F)cc1C,*S(=O)(=O)c1ccc(F)cc1C,*S(=O)(=O)c1ccc(F)cc1C
CCCNS(=O)(=O)c1ccc(F)cc1C,*NCCC,*NCCC
CCCNS(=O)(=O)c1ccc(F)cc1C,*S(=O)(=O)c1ccc(F)cc1C,*S(=O)(=O)c1ccc(F)cc1C
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*N1CC[C@H](F)C1,*N1CC[C@H](F)C1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*C(=O)[C@@H](C)Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*C(=O)[C@@H](C)Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*[C@H](C)C(=O)N1CC[C@H](F)C1,*[C@H](C)C(=O)N1CC[C@H](F)C1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*C1CCCC1,*C1CCCC1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC[C@H](F)C3)nc21,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC[C@H](F)C3)nc21
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*[C@H](C)c1ccc(Cl)cc1,*[C@H](C)c1ccc(Cl)cc1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*C1CCCC1,*C1CCCC1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21
C[C@H](Cc1nc(=O)c2cnn(-c3ccccc3Cl)c2[nH]1)C(F)(F)F,*c1ccccc1Cl,*c1ccccc1Cl
C[C@H](Cc1nc(=O)c2cnn(-c3ccccc3Cl)c2[nH]1)C(F)(F)F,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21
C[C@H](Cc1nc(=O)c2cnn(-c3ccccc3Cl)c2[nH]1)C(F)(F)F,*c1ccccc1Cl,*c1ccccc1Cl
C[C@H](Cc1nc(=O)c2cnn(-c3ccccc3Cl)c2[nH]1)C(F)(F)F,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*C(=O)C(C)C,*C(=O)C(C)C
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*N[C@@H](C)c1ccccc1,*N[C@@H](C)c1ccccc1
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C(C)C)nc4c3)cc12,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C(C)C)nc4c3)cc12
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*c1ccn2nc(NC(=O)C(C)C)nc2c1,*c1ccn2nc(NC(=O)C(C)C)nc2c1
CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)N[C@@H](C)c3ccccc3)cn4C)ccn2n1,*c1ccc2c(c1)c(C(=O)N[C@@H](C)c1ccccc1)cn2C,*c1ccc2c(c1)c(C(=O)N[C@@H](C)c1ccccc1)cn2C
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*Nc1ccc(OC)cc1,*Nc1ccc(OC)cc1
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*C(=O)[C@H](C)Nc1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,*C(=O)[C@H](C)Nc1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*[C@@H](C)C(=O)Nc1ccc(OC)cc1,*[C@@H](C)C(=O)Nc1ccc(OC)cc1
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*c1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,*c1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*c1ccccc1C,*c1ccccc1C
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*n1ncc2c(=O)[nH]c(N[C@@H](C)C(=O)Nc3ccc(OC)cc3)nc21,*n1ncc2c(=O)[nH]c(N[C@@H](C)C(=O)Nc3ccc(OC)cc3)nc21
CC(C)C[C@H](N[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12)C(=O)NO,*NCc1ccccc1,*NCc1ccccc1
CC(C)C[C@H](N[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12)C(=O)NO,*C(=O)[C@H](N[C@@H](CC(C)C)C(=O)NO)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12,*C(=O)[C@H](N[C@@H](CC(C)C)C(=O)NO)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12
CC(C)C[C@H](N[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12)C(=O)NO,*NO,*NO
CC(C)C[C@H](N[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12)C(=O)NO,*C(=O)c1[nH]c2cc(Cl)ccc2c1[C@@H](N[C@@H](CC(C)C)C(=O)NO)C(=O)NCc1ccccc1,*C(=O)c1[nH]c2cc(Cl)ccc2c1[C@@H](N[C@@H](CC(C)C)C(=O)NO)C(=O)NCc1ccccc1
CC(C)C[C@H](N[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12)C(=O)NO,*C(=O)[C@H](CC(C)C)N[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12,*C(=O)[C@H](CC(C)C)N[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12
CC(C)C[C@H](N[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12)C(=O)NO,*[C@@H](CC(C)C)C(=O)NO,*[C@@H](CC(C)C)C(=O)NO
CC(C)C[C@H](N[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12)C(=O)NO,*[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12,*[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12
CC(=O)c1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,*C1CCOCC1,*C1CCOCC1
CC(=O)c1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,*c1ccc2ncc(-c3cccc(C(C)=O)c3)n2n1,*c1ccc2ncc(-c3cccc(C(C)=O)c3)n2n1
CC(=O)c1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,*c1cccc(C(C)=O)c1,*c1cccc(C(C)=O)c1
CC(=O)c1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,*c1cnc2ccc(NC3CCOCC3)nn12,*c1cnc2ccc(NC3CCOCC3)nn12
O=c1[nH]c(Cc2ccccc2)nc2c1cnn2C1CCCC1,*C1CCCC1,*C1CCCC1
O=c1[nH]c(Cc2ccccc2)nc2c1cnn2C1CCCC1,*n1ncc2c(=O)[nH]c(Cc3ccccc3)nc21,*n1ncc2c(=O)[nH]c(Cc3ccccc3)nc21
Cn1cnc(-c2cnc(O[C@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c(C(N)=O)c2)c1,*C(=O)Cc1ccc(OC(F)(F)F)cc1,*C(=O)Cc1ccc(OC(F)(F)F)cc1
Cn1cnc(-c2cnc(O[C@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c(C(N)=O)c2)c1,*N1CC[C@H](Oc2ncc(-c3cn(C)cn3)cc2C(N)=O)[C@H](F)C1,*N1CC[C@H](Oc2ncc(-c3cn(C)cn3)cc2C(N)=O)[C@H](F)C1
Cn1cnc(-c2cnc(O[C@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c(C(N)=O)c2)c1,*c1ncc(-c2cn(C)cn2)cc1C(N)=O,*c1ncc(-c2cn(C)cn2)cc1C(N)=O
Cn1cnc(-c2cnc(O[C@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c(C(N)=O)c2)c1,*[C@H]1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)C[C@H]1F,*[C@H]1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)C[C@H]1F
Cn1cnc(-c2cnc(O[C@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c(C(N)=O)c2)c1,*C(F)(F)F,*C(F)(F)F
Cn1cnc(-c2cnc(O[C@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c(C(N)=O)c2)c1,*c1ccc(CC(=O)N2CC[C@H](Oc3ncc(-c4cn(C)cn4)cc3C(N)=O)[C@H](F)C2)cc1,*c1ccc(CC(=O)N2CC[C@H](Oc3ncc(-c4cn(C)cn4)cc3C(N)=O)[C@H](F)C2)cc1
Cn1cnc(-c2cnc(O[C@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c(C(N)=O)c2)c1,*c1cn(C)cn1,*c1cn(C)cn1
Cn1cnc(-c2cnc(O[C@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c(C(N)=O)c2)c1,*c1cnc(O[C@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@H]2F)c(C(N)=O)c1,*c1cnc(O[C@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@H]2F)c(C(N)=O)c1
C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,*Cc1ncccn1,*Cc1ncccn1
C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,*N1C[C@@H](C)[C@H](c2nc3c(cnn3C3CCOCC3)c(=O)[nH]2)C1,*N1C[C@@H](C)[C@H](c2nc3c(cnn3C3CCOCC3)c(=O)[nH]2)C1
C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,*C1CCOCC1,*C1CCOCC1
C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,*n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ncccn4)C[C@H]3C)nc21,*n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ncccn4)C[C@H]3C)nc21
Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[P@](=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1,*n1cnc2c(=O)[nH]c(N)nc21,*n1cnc2c(=O)[nH]c(N)nc21
Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[P@](=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1,*[C@@H]1O[C@@H]2CO[P@](=O)(O)O[C@H]2[C@H]1O,*[C@@H]1O[C@@H]2CO[P@](=O)(O)O[C@H]2[C@H]1O
Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[P@](=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1,*n1cnc2c(=O)[nH]c(N)nc21,*n1cnc2c(=O)[nH]c(N)nc21
Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[P@](=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1,*[C@@H]1O[C@@H]2CO[P@](=O)(O)O[C@H]2[C@H]1O,*[C@@H]1O[C@@H]2CO[P@](=O)(O)O[C@H]2[C@H]1O
O=NN(O)c1ccccc1,*O,*O
O=NN(O)c1ccccc1,*N=O,*N=O
O=NN(O)c1ccccc1,*c1ccccc1,*c1ccccc1
O=C(NO)c1ccccc1,*NO,*NO
O=C(NO)c1ccccc1,*C(=O)c1ccccc1,*C(=O)c1ccccc1
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,*n1cnc2c(=O)[nH]c(N)nc21,*n1cnc2c(=O)[nH]c(N)nc21
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,*[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,*[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
Cn1cc(-c2cccc(C(=O)Nc3cc(N4CC[C@H](C(C)(C)O)C4)cnc3C(F)(F)F)n2)cn1,*C(=O)c1cccc(-c2cnn(C)c2)n1,*C(=O)c1cccc(-c2cnn(C)c2)n1
Cn1cc(-c2cccc(C(=O)Nc3cc(N4CC[C@H](C(C)(C)O)C4)cnc3C(F)(F)F)n2)cn1,*Nc1cc(N2CC[C@H](C(C)(C)O)C2)cnc1C(F)(F)F,*Nc1cc(N2CC[C@H](C(C)(C)O)C2)cnc1C(F)(F)F
Cn1cc(-c2cccc(C(=O)Nc3cc(N4CC[C@H](C(C)(C)O)C4)cnc3C(F)(F)F)n2)cn1,*N1CC[C@H](C(C)(C)O)C1,*N1CC[C@H](C(C)(C)O)C1
Cn1cc(-c2cccc(C(=O)Nc3cc(N4CC[C@H](C(C)(C)O)C4)cnc3C(F)(F)F)n2)cn1,*c1cnc(C(F)(F)F)c(NC(=O)c2cccc(-c3cnn(C)c3)n2)c1,*c1cnc(C(F)(F)F)c(NC(=O)c2cccc(-c3cnn(C)c3)n2)c1
